cid,Name,BirthDate,Height,Weight,YearStart,YearEnd,Position,PositionsPlayed,College,GP,MIN,PTS,FGM,FGA,FGPer,X3PMade,X3PA,X3Per,FTM,FTA,FTPer,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,RandomSort,School_power,Birth_Month
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Chris Quinn,27-Sep-83,74,185,2007,2013,G,1,University of Notre Dame,42,9.7,3.4,1.1,3.1,36.6,0.5,1.4,35.1,0.6,0.9,67.6,0.1,0.6,0.7,1.5,0.4,0,0.5,1,0.56663039,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,Travis Williams,27-May-69,78,215,1998,1999,F,1,South Carolina State University,39,9.4,3.5,1.4,3.1,47.1,0,0,0,0.6,1.2,52.2,1.4,1,2.4,0.5,0.5,0.1,0.8,0,0.078060289,scrappy,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Eddie Jones,20-Oct-71,78,190,1995,2008,G-F,2,Temple University,64,31,14,5.3,11.6,46,1.4,3.8,37,1.9,2.6,72.2,1.2,2.7,3.9,2,2,0.6,1.2,1,0.875792549,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Baron Davis,13-Apr-79,75,209,2000,2012,G,1,"University of California, Los Angeles",82,18.6,5.9,2.2,5.3,42,0.3,1.4,22.5,1.2,1.9,63.4,0.6,1.4,2,3.8,1.2,0.2,1.7,1,0.393941476,Power,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Louis Orr,7-May-58,80,175,1981,1988,F,1,Syracuse University,82,21.8,10.5,4.2,8.6,49.1,0,0.1,0,2,2.5,80.7,2.1,2.3,4.4,1.6,0.7,0.3,1.5,1,0.105448145,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Brandon Armstrong,16-Jun-80,77,188,2002,2004,G,1,Pepperdine University,35,5.6,1.8,0.8,2.4,31.8,0.1,0.5,29.4,0.1,0.3,50,0.3,0.2,0.5,0.2,0.2,0,0.2,0,0.486332944,Mid,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Rudy Macklin,19-Feb-58,79,205,1982,1984,F-G,2,Louisiana State University,79,19.2,7,2.7,6.1,43.4,0,0,0,1.7,2.2,77.5,1.4,1.9,3.3,0.6,0.5,0.3,1.4,0,0.610869421,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Matt Bonner,5-Apr-80,82,235,2005,2016,F,1,University of Florida,82,18.9,7.2,3,5.6,53.3,0.5,1.1,42.4,0.7,0.9,78.9,1.3,2.2,3.5,0.6,0.5,0.2,0.5,1,0.321647129,Power,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Marreese Speights,4-Aug-87,82,255,2009,2018,C-F,2,University of Florida,79,16,7.7,3.2,6.4,50.2,0,0.1,25,1.3,1.7,77.3,1.6,2.2,3.7,0.4,0.3,0.7,0.6,1,0.401808169,Power,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,Scott Burrell,12-Jan-71,79,218,1994,2001,G-F,2,University of Connecticut,51,15,4.8,1.9,4.6,41.9,0,0.1,33.3,0.9,1.4,65.7,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1,0.268058713,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Keith Van Horn,23-Oct-75,82,220,1998,2006,F,1,University of Utah,62,37.5,19.7,7.2,16.9,42.6,1.1,3.6,30.8,4.2,4.9,84.6,2.3,4.3,6.6,1.7,1,0.4,2.6,1,0.876540826,Mid,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,Will Barton,6-Jan-91,78,175,2013,2018,G,1,University of Memphis,73,12.2,4,1.6,4.2,38.2,0.1,0.9,13.8,0.7,0.9,76.9,0.5,1.5,2,0.8,0.5,0.1,0.8,1,0.861335161,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Matt Geiger,10-Sep-69,84,243,1993,2002,C,1,Georgia Institute of Technology,48,11.5,4.5,1.6,3,52.4,0,0.1,0,1.3,1.9,67.4,1,1.5,2.5,0.3,0.3,0.4,0.8,1,0.613365611,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Malik Sealy,1-Feb-70,80,190,1993,2000,G,1,St. John's University,58,11.6,5.7,2.3,5.5,42.6,0.1,0.5,22.6,0.9,1.3,68.9,1,0.9,1.9,0.8,0.6,0.1,1,1,0.267239317,Mid,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Richard Coffey,2-Sep-65,78,212,1991,1991,F,1,University of Minnesota,52,6.2,1.3,0.5,1.4,37.3,0,0,0,0.2,0.4,54.5,0.8,0.7,1.5,0.1,0.1,0.1,0.1,0,0.186854518,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Kevin Duckworth,1-Apr-64,84,275,1987,1997,C,1,Eastern Illinois University,65,13.5,5.4,2,4.2,47.6,0,0,0,1.4,2.1,68.7,1.2,2.3,3.4,0.4,0.3,0.3,1.2,1,0.520105071,scrappy,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,Todd Fuller,25-Jul-74,83,255,1997,2001,C,1,North Carolina State University,75,12.7,4.1,1.5,3.5,42.9,0,0,0,1,1.5,69.1,1.4,1.9,3.3,0.3,0.1,0.3,0.7,1,0.758271254,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Antonio McDyess,7-Sep-74,81,220,1996,2011,F-C,2,University of Alabama,76,30,13.4,5.6,11.6,48.5,0,0.1,0,2.2,3.2,68.3,3,4.5,7.5,1,0.7,1.5,2,1,0.82252446,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Andrew Goudelock,7-Dec-88,75,200,2012,2016,G,1,College of Charleston,40,10.5,4.4,1.7,4.4,39.1,0.7,1.9,37.3,0.3,0.3,91.7,0.1,0.7,0.8,0.5,0.1,0,0.5,0,0.772499282,scrappy,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Kay Felder,29-Mar-95,69,176,2017,2018,G,1,Oakland University,15,11,5.4,1.8,4.1,43.5,0.3,0.6,44.4,1.5,2,76.7,0.1,1.1,1.3,1.9,0.4,0.2,0.7,0,0.927955714,scrappy,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Jason Terry,15-Sep-77,74,185,2000,2018,G,1,University of Arizona,81,23.3,8.1,3.1,7.4,41.5,0.6,1.9,29.3,1.4,1.7,80.7,0.3,1.8,2,4.3,1.1,0.1,1.9,1,0.648170676,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Josh Powell,25-Jan-83,81,225,2006,2014,F,1,North Carolina State University,37,11.6,3,1,2.2,45.7,0,0,0,1,1.2,80,0.8,1.4,2.2,0.2,0.2,0.1,0.6,1,0.646247844,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Jeff Turner,9-Apr-62,81,230,1985,1996,F-C,2,Vanderbilt University,72,19.8,5.8,2.4,5.2,45.4,0,0,0,1.1,1.3,85.9,1.2,1.8,3,1.5,0.4,0.1,1.3,1,0.120058829,scrappy,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Kelly Oubre,9-Dec-95,79,205,2016,2018,F,1,University of Kansas,63,10.7,3.7,1.4,3.3,42.7,0.4,1.3,31.6,0.5,0.8,63.3,0.4,1.7,2.1,0.2,0.3,0.1,0.5,0,0.926948559,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Herb Williams,16-Feb-58,82,242,1982,1999,C-F,2,Ohio State University,82,27.8,11.5,5,10.4,47.7,0,0.1,28.6,1.5,2.3,67,2.1,5.2,7.4,1.7,0.7,2.2,1.7,1,0.535982254,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,Walker Russell,26-Oct-60,77,195,1983,1988,G,1,Western Michigan University,68,11.1,2.7,1,2.7,36.4,0,0.3,11.1,0.7,0.9,81,0.3,0.8,1.1,1.9,0.2,0,1.4,0,0.475343127,scrappy,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Chris Corchiani,28-Mar-68,72,185,1992,1994,G,1,North Carolina State University,51,14.5,5,1.5,3.8,39.9,0.2,0.7,27,1.8,2,87.5,0.4,1.2,1.5,2.8,0.9,0,1.4,0,0.674339031,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Johnny Rogers,30-Dec-63,82,225,1987,1988,F-C,2,"University of California, Irvine",45,10.4,4.2,2,4.1,48.6,0,0.1,0,0.2,0.3,60,0.7,1,1.7,0.6,0.2,0.2,0.4,0,0.802424047,scrappy,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Patrick Patterson,14-Mar-89,81,230,2011,2018,F,1,University of Kentucky,52,16.7,6.3,2.9,5.1,55.8,0,0,0,0.6,0.8,71.4,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1,0.939020403,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Reggie Williams,14-Sep-86,78,205,2010,2017,F,1,Virginia Military Institute,35,24.5,10.4,4.3,12.2,35.6,0.4,1.7,22.4,1.4,1.9,72.7,1.6,1.8,3.4,1.7,0.8,0.6,1.8,1,0.962075516,scrappy,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Randy White,4-Nov-67,80,240,1990,1994,F,1,Louisiana Tech University,55,12.9,4.3,1.7,4.6,36.9,0,0.3,7.1,0.9,1.6,56.2,1.4,1.7,3.1,0.4,0.4,0.1,0.8,1,0.028238609,scrappy,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Draymond Green,4-Mar-90,79,230,2013,2018,F,1,Michigan State University,79,13.4,2.9,1.1,3.3,32.7,0.2,0.8,20.9,0.6,0.7,81.8,0.7,2.6,3.3,0.7,0.5,0.3,0.7,1,0.219073771,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,Udonis Haslem,9-Jun-80,80,235,2004,2018,F-C,2,University of Florida,75,23.9,7.3,2.7,6,45.9,0,0,0,1.9,2.4,76.5,2.5,3.8,6.3,0.7,0.4,0.3,1,1,0.25837672,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,Kim English,24-Sep-88,78,200,2013,2013,G,1,University of Missouri,41,9.9,2.9,1,2.7,37.5,0.3,1.2,28,0.5,0.7,72.4,0.2,0.7,0.9,0.6,0.4,0.1,0.5,0,0.455667205,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Howard Wood,20-May-59,79,235,1982,1982,F,1,University of Tennessee,42,8.1,3.4,1.3,2.9,45.8,0,0,0,0.8,1.2,65.4,0.5,1,1.5,0.2,0.2,0.1,0.4,0,0.687576426,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Renaldo Balkman,14-Jul-84,80,208,2007,2012,F,1,University of South Carolina,68,15.6,4.9,2,4,50.5,0.1,0.4,18.5,0.8,1.3,56.7,1.4,2.9,4.3,0.6,0.8,0.7,0.7,1,0.13763292,Mid,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,Solomon Hill,18-Mar-91,79,225,2014,2017,F,1,University of Arizona,28,8.1,1.7,0.6,1.4,42.5,0.3,0.8,30.4,0.2,0.3,85.7,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0,0.706669114,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Bryon Russell,31-Dec-70,79,225,1994,2006,F,1,"California State University, Long Beach",67,16.7,5,2,4.2,48.4,0,0.3,9.1,0.9,1.5,61.4,0.9,1.8,2.7,0.8,1,0.3,0.8,1,0.766931414,Mid,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,T.J. Ford,24-Mar-83,72,165,2004,2012,G,1,University of Texas at Austin,55,26.8,7.1,2.8,7.2,38.4,0.1,0.4,23.8,1.5,1.8,81.6,0.7,2.5,3.2,6.5,1.1,0.1,2.5,1,0.15875062,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Marquis Teague,28-Feb-93,74,189,2013,2014,G,1,University of Kentucky,48,8.2,2.1,0.9,2.4,38.1,0.1,0.5,17.4,0.2,0.3,56.3,0.1,0.9,0.9,1.3,0.2,0.1,0.7,0,0.556923271,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Cory Carr,5-Dec-75,75,210,1999,1999,G,1,Texas Tech University,42,14.9,4.1,1.7,5.1,32.9,0.1,0.7,16.7,0.6,0.8,75,0.2,1,1.2,1.6,0.5,0.2,1.1,0,0.504578389,Mid,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Benoit Benjamin,22-Nov-64,84,250,1986,2000,C,1,Creighton University,79,26.4,11.1,4.1,8.4,49,0,0,33.3,2.9,3.9,74.6,2,5.6,7.6,1,0.8,2.6,1.8,1,0.947365825,scrappy,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Corey Crowder,13-Apr-69,77,214,1992,1995,G-F,2,Kentucky Wesleyan College,51,6.4,2.2,0.8,2.2,38.4,0.3,0.6,43.3,0.3,0.4,83.3,0.3,0.5,0.8,0.3,0.1,0,0.3,0,0.24578508,scrappy,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Toney Douglas,16-Mar-86,74,195,2010,2017,G,1,Florida State University,56,19.4,8.6,3.2,7,45.8,1.2,3.1,38.9,1,1.2,80.9,0.7,1.2,1.9,2,0.8,0.1,1,1,0.186667355,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Anthony Tolliver,1-Jun-85,80,240,2009,2018,F-C,2,Creighton University,19,10.9,2.7,1,3.4,29.2,0.5,2.2,22,0.3,0.5,50,0.6,1.5,2.2,0.9,0.3,0.1,0.4,1,0.984331746,scrappy,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Reggie Carter,10-Oct-57,75,175,1981,1982,G,1,St. John's University,60,8.9,2.8,1,3,33,0,0.1,0,0.9,1.2,73.9,0.5,0.7,1.2,1.3,0.4,0,0.6,0,0.519903083,Mid,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Quincy Pondexter,10-Mar-88,79,220,2011,2018,G-F,2,University of Washington,66,11.1,2.8,1.1,2.7,40.6,0.3,0.8,36,0.4,0.5,70.6,0.3,1,1.3,0.4,0.3,0.1,0.2,1,0.591677469,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,John Starks,10-Aug-65,75,180,1989,2002,G,1,Oklahoma State University,36,8.8,4.1,1.4,3.5,40.8,0.3,0.7,38.5,0.9,1.4,65.4,0.4,0.7,1.1,0.8,0.6,0.1,1.1,1,0.1551863,Power,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,Tamar Slay,2-Apr-80,80,215,2003,2005,G,1,Marshall University,36,7.6,2.6,1.1,2.9,37.9,0.2,0.7,28,0.2,0.3,70,0.2,0.6,0.9,0.4,0.4,0.1,0.6,0,0.153169968,scrappy,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,P.J. Brown,14-Oct-69,83,225,1994,2008,F-C,2,Louisiana Tech University,79,24.7,5.7,2.1,5.1,41.5,0,0.1,16.7,1.5,1.9,75.7,2.4,3.9,6.2,1.2,0.9,1.2,0.9,1,0.728083826,scrappy,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,Tom Chambers,21-Jun-59,82,220,1982,1998,F-C,2,University of Utah,81,33.1,17.2,6.8,13,52.5,0,0,0,3.5,5.7,62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,1,0.010731832,Mid,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Paul Pierce,13-Oct-77,79,235,1999,2017,F-G,2,University of Kansas,48,34,16.5,5.9,13.5,43.9,1.8,4.3,41.2,2.9,4.1,71.3,2.4,4,6.4,2.4,1.7,1,2.4,1,0.565723372,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Marcus Williams,3-Dec-85,75,205,2007,2010,G,1,University of Connecticut,79,16.6,6.8,2.6,6.7,39.5,0.6,2.1,28.2,0.9,1.1,84.7,0.4,1.7,2.1,3.3,0.4,0,1.8,0,0.647372118,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,D.J. Augustin,10-Nov-87,72,183,2009,2018,G,1,University of Texas at Austin,72,26.5,11.8,3.7,8.6,43,1.5,3.4,43.9,2.9,3.2,89.3,0.2,1.6,1.8,3.5,0.6,0,1.6,1,0.260603679,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,Mark Macon,14-Apr-69,77,185,1992,1999,G,1,Temple University,76,30.3,10.6,4.4,11.7,37.5,0.1,0.4,13.3,1.8,2.4,73,1.1,1.8,2.9,2.2,2,0.2,2,1,0.863835158,Power,Apr
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Adam Harrington,5-Jul-80,77,200,2003,2003,G,1,Auburn University,19,5.8,1.6,0.6,1.9,29.7,0.3,0.7,35.7,0.2,0.2,75,0.1,0.4,0.4,0.6,0.1,0.1,0.1,0,0.287328569,Mid,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Don Reid,30-Dec-73,80,250,1996,2003,F,1,Georgetown University,69,14.4,3.8,1.5,2.7,56.7,0,0,0,0.7,1.1,66.2,1.1,1.8,2.9,0.2,0.7,0.6,0.6,1,0.833766868,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Steve Harris,15-Oct-63,77,195,1986,1990,G,1,University of Tulsa,57,8.5,4.5,1.8,4.1,44.2,0,0.1,20,0.9,0.9,92.6,0.4,0.6,1,0.9,0.4,0.1,0.6,1,0.24347655,Mid,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,Junior Burrough,18-Jan-73,80,242,1996,1996,F,1,University of Virginia,61,8.1,3.1,1,2.8,37.6,0,0,0,1,1.5,65.6,0.7,1,1.8,0.2,0.3,0.2,0.7,0,0.326835579,Power,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,Jamal Robinson,27-Dec-73,79,212,2001,2001,F,1,University of Virginia,47,14.3,5.6,2.3,5.1,44.6,0,0.2,18.2,1,1.7,58.8,0.4,1.1,1.5,2.8,0.7,0.2,1.6,0,0.398699858,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,Spud Webb,13-Jul-63,66,133,1986,1998,G,1,North Carolina State University,79,15.6,7.8,2.5,5.2,48.3,0,0.1,18.2,2.7,3.5,78.5,0.3,1.2,1.6,4.3,1,0.1,2,1,0.836829987,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Brook Steppe,7-Nov-59,77,195,1983,1989,G-F,2,Georgia Institute of Technology,62,9.8,4,1.4,2.8,47.7,0,0.1,14.3,1.2,1.6,76,0.4,0.8,1.2,1.1,0.4,0.1,0.9,1,0.518074643,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Chase Budinger,22-May-88,79,209,2010,2016,F,1,University of Arizona,74,20.1,8.9,3.4,7.6,44.1,1.2,3.4,36.9,0.9,1.2,77,0.5,2.5,3,1.2,0.5,0.1,0.7,1,0.056208214,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,Kosta Koufos,24-Feb-89,84,265,2009,2018,C,1,Ohio State University,48,11.8,4.7,2,3.9,50.8,0,0,0,0.8,1.1,70.6,1,1.8,2.9,0.4,0.3,0.7,0.5,1,0.929590296,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,Stromile Swift,21-Nov-79,81,225,2001,2009,F,1,Louisiana State University,80,16.4,4.9,1.9,4.2,45.1,0,0.1,0,1.1,1.8,60.3,1.4,2.2,3.6,0.4,0.8,1,0.8,1,0.024856857,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Anfernee Hardaway,18-Jul-71,79,195,1994,2008,G-F,2,University of Memphis,82,36.8,16,6.2,13.3,46.6,0.6,2.3,26.7,3,4,74.2,2.3,3,5.4,6.6,2.3,0.6,3.6,1,0.008490142,Power,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Elston Turner,10-Jun-59,77,190,1982,1989,G-F,2,University of Mississippi,80,25,8.3,3.5,8,44.1,0,0.1,0,1.2,1.7,70.3,1.8,2,3.8,2.4,0.9,0,1.4,1,0.875843448,scrappy,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Johnny O'Bryant,1-Jun-93,81,257,2015,2018,F-C,2,Louisiana State University,34,10.8,2.9,1.3,3.5,36.7,0,0,0,0.4,0.8,44.4,0.8,1.1,1.9,0.5,0.1,0.1,0.7,0,0.053879744,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Kevin Brooks,12-Oct-69,78,200,1992,1994,F,1,University of Louisiana at Lafayette,37,7.3,2.8,1.2,2.6,44.3,0.1,0.3,18.2,0.5,0.6,81,0.4,0.7,1.1,0.3,0.2,0.1,0.5,0,0.231049331,scrappy,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Alex Bradley,30-Oct-59,78,215,1982,1982,F,1,Villanova University,39,8.5,3.5,1.4,2.6,52.4,0,0,0,0.7,1.2,60.4,0.8,0.9,1.7,0.3,0.3,0.1,0.7,0,0.717504358,Power,Oct
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Chris Garner,2-Feb-75,70,156,1998,2001,G,1,University of Memphis,38,7.7,1.4,0.6,1.8,32.9,0.1,0.4,28.6,0.1,0.2,42.9,0.2,0.4,0.6,1.2,0.6,0.1,0.7,0,0.738756328,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Dan Majerle,9-Sep-65,78,215,1989,2002,G-F,2,Central Michigan University,54,25.1,8.6,3.4,8,41.9,0.5,1.5,32.9,1.4,2.4,61.4,1.1,2.7,3.9,2.4,1.2,0.3,0.9,1,0.068144758,scrappy,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Donald Sloan,15-Jan-88,75,205,2012,2016,G,1,Texas A&M University,33,20.3,5.5,2.4,6,39.9,0.1,0.8,8,0.7,0.9,76.7,0.5,1.5,2,3.2,0.4,0.1,1.5,1,0.170930429,Mid,Jan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Calvin Garrett,11-Jul-56,79,190,1981,1984,F,1,Oral Roberts University,70,23.4,6.1,2.7,5.9,45.3,0,0,33.3,0.7,0.9,80.6,1.2,2.6,3.8,1.9,0.7,0.1,1.3,0,0.615895018,scrappy,Jul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Myles Turner,24-Mar-96,83,243,2016,2018,C-F,2,University of Texas at Austin,60,22.8,10.3,4.4,8.8,49.8,0.1,0.2,21.4,1.5,2,72.7,1.1,4.4,5.5,0.7,0.4,1.4,1.1,0,0.763421465,Power,Mar
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Chris Herren,27-Sep-75,74,197,2000,2001,G,1,"California State University, Fresno",45,13.3,3.1,1,2.8,36.3,0.5,1.5,35.8,0.6,0.9,67.5,0.3,0.9,1.2,2.5,0.3,0,0.9,0,0.452686531,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Kelvin Ransey,3-May-58,73,170,1981,1986,G,1,Ohio State University,80,30.4,15.2,6.6,14.5,45.2,0,0.4,9.7,2.1,2.7,74.9,0.5,1.9,2.4,6.9,1.1,0.1,2.9,1,0.153206118,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,Shabazz Muhammad,13-Nov-92,78,223,2014,2018,F-G,2,"University of California, Los Angeles",37,7.8,3.9,1.5,3.4,46,0.1,0.3,27.3,0.7,1.1,65,0.6,0.8,1.4,0.2,0.2,0,0.4,0,0.068057996,Power,Nov
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Chuck Aleksinas,26-Feb-59,83,260,1985,1985,C,1,University of Connecticut,74,15.1,5.1,2.2,4.6,47.8,0,0,0,0.7,1,73.3,1.2,2.5,3.6,0.5,0.2,0.2,1,0,0.687792522,Power,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Loren Meyer,30-Dec-72,82,257,1996,1999,C,1,Iowa State University,72,17.6,5,2,4.6,43.9,0,0.2,27.3,1,1.4,68.6,1.6,2.8,4.4,0.8,0.3,0.4,0.9,0,0.271899788,Mid,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Mike Dunleavy,15-Sep-80,81,230,2003,2017,F-G,2,Duke University,82,15.9,5.7,2,5.1,40.3,0.6,1.8,34.7,1,1.2,78,0.8,1.8,2.6,1.3,0.7,0.2,1.1,1,0.271881212,Power,Sep
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Joe Johnson,29-Jun-81,79,240,2002,2018,G-F,2,University of Arkansas,77,24.9,7.5,3.3,7.6,43,0.5,1.7,29.2,0.5,0.7,77.4,1,2.4,3.3,2.3,0.8,0.3,0.9,1,0.045451032,Power,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,DeQuan Jones,20-Jun-90,80,221,2013,2013,F,1,University of Miami,63,12.7,3.7,1.5,3.5,43.6,0.1,0.6,25.7,0.5,0.8,66.7,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0,0.14463518,scrappy,Jun
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Jahlil Okafor,15-Dec-95,83,275,2016,2018,C-F,2,Duke University,53,30,17.5,7.5,14.7,50.8,0,0.1,16.7,2.5,3.7,68.6,2.3,4.7,7,1.2,0.4,1.1,2.3,0,0.375889599,Power,Dec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Charles Smith,22-Aug-75,76,194,1998,2006,G,1,University of New Mexico,71,30.4,16.3,6.1,12.4,49.5,0,0,0,4,5.5,72.5,2.4,4.1,6.5,1.5,1,1.3,2.1,0,0.557092731,Mid,Aug
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Donyell Marshall,18-May-73,81,218,1995,2009,F,1,University of Connecticut,72,29,12.6,4.8,12.2,39.4,1,3.4,28.4,2,3.1,66.2,1.9,3.7,5.6,1.5,0.6,1.2,1.6,1,0.424561342,Power,May
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Gary Plummer,21-Feb-62,81,215,1985,1993,F-C,2,Boston University,66,10.6,3.8,1.4,3.5,39.7,0,0.1,25,1,1.4,70.7,0.8,1.2,2,0.4,0.2,0.2,0.8,0,0.645413422,scrappy,Feb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
